ID,Name,"ATC Code","Therapeutic Class","Care Category",Synonyms
"3f5186a3-0280-46f1-b8cb-3287b4846132","pyrantel","P02CC01","anthelminthiques > antinématodes > dérivés de la tétrahydropyrimidine","",""
"dbe5c8ba-68f3-46cf-bdc2-794d50b41e77","oxantel","P02CC02","anthelminthiques > antinématodes > dérivés de la tétrahydropyrimidine","",""
"4cdfa40a-0a0f-42db-af04-c1a37b77d7e2","lévamisole","P02CE01","anthelminthiques > antinématodes > dérivés de l'imidazothiazole","",""
"622da2ae-dc48-4f7b-bb7d-aebef69bbde9","ivermectine","P02CF01","anthelminthiques > antinématodes > avermectines","",""
"e80c882c-adf1-4c85-b588-27ffbfb3e313","pyrvinium","P02CX01","anthelminthiques > antinématodes > autres antinématodes","",""
"feccee0f-4929-427e-ab6f-fc4399112667","béphénium","P02CX02","anthelminthiques > antinématodes > autres antinématodes","",""
"8fed842c-28a1-4aff-b548-7e1d5166e277","moxidectine","P02CX03","anthelminthiques > antinématodes > autres antinématodes","",""
"6650d0f6-a89e-4fa3-b355-b3943c7c0d6e","niclosamide","P02DA01","anthelminthiques > anticestodes > dérivés de l'acide salicylique","",""
"933b8750-3c95-48dd-bfc1-f56586384a8f","désaspidine","P02DX01","anthelminthiques > anticestodes > autres anticestodes","",""
"22f73294-8fbd-45e0-b7a1-9edc68a16f69","dichlorophène","P02DX02","anthelminthiques > anticestodes > autres anticestodes","",""
"ca937d3d-b2f6-4094-ab73-2f2acfe42fdf","dixanthogène","P03AA01","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du soufre","",""
"25a1e5e2-badb-4c1f-b14b-4f65431aa4ad","polysulfure de potassium","P03AA02","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du soufre","",""
"81b15569-a9b2-4af0-8a19-0246e400cadf","mésulfène","P03AA03","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du soufre","",""
"e2a0dd42-00ba-4d7e-8f27-2efd83746f5e","disulfirame","P03AA04","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du soufre","",""
"5c4b1ee0-1f46-4f56-a866-0aa7cb320df9","thiram","P03AA05","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du soufre","",""
"5927f4d2-c5e7-4a03-ac18-223cb2935a10","disulfirame en association","P03AA54","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du soufre","",""
"30c0a43c-6126-442b-bb7b-99474a4540c8","clofénotane","P03AB01","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du chlore","",""
"02f8f1cd-0c2c-4bfd-89c8-4a06d9dff07c","lindane","P03AB02","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du chlore","",""
"0708be57-bd7d-4eda-b087-792138ab4646","clofénotane en association","P03AB51","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > produits contenant du chlore","",""
"fc92c676-a658-4bed-a8e8-d78963babe71","pyréthrum","P03AC01","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"fab87a2e-8d86-47e6-9357-aa7f5c62af02","bioalléthrine","P03AC02","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"219fef2e-d7b9-4979-addc-de9c5795a2f6","phénothrine","P03AC03","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"e739792a-ef32-43ba-a471-4868359e443b","perméthrine","P03AC04","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"50272ad4-7419-4ec4-821b-1a015f73dd80","pyréthrum en association","P03AC51","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"d4e4d613-dc2a-4f18-a86c-534605585870","bioalléthrine en association","P03AC52","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"fc1f8c54-33ed-4a89-a8e4-26b1dc580765","phénothrine en association","P03AC53","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"70ae9954-fa05-4c9a-afff-341569178891","perméthrine en association","P03AC54","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > pyréthrines, dérivés de synthèse inclus","",""
"0950e41b-a846-436e-8f02-9bee35667412","benzoate de benzyle","P03AX01","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > autres ectoparasiticides, scabicides inclus","",""
"0dc158c5-4ab6-47e6-a2de-8ed47c86005f","oléinate de cuivre","P03AX02","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > autres ectoparasiticides, scabicides inclus","",""
"e8f35cdb-d28f-4706-b1bf-7236efc1b80e","malathion","P03AX03","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > autres ectoparasiticides, scabicides inclus","",""
"2410c6e6-e940-4f47-9bd4-0085c3d40f83","Quassia","P03AX04","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > autres ectoparasiticides, scabicides inclus","",""
"fc77bb3a-0ebb-40a6-8260-ea45e7268bf5","diméticone","P03AX05","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > autres ectoparasiticides, scabicides inclus","",""
"a06ba89d-7469-4671-8f7e-666fdce0f4cc","alcool benzylique","P03AX06","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > autres ectoparasiticides, scabicides inclus","",""
"bcd6473d-f5df-437b-97e8-5d402fde9a9a","abamétapir","P03AX07","ectoparasiticides, scabicides, insecticides et répulsifs inclus > ectoparasiticides, scabicides inclus > autres ectoparasiticides, scabicides inclus","",""
"8521e59a-52d1-4ef3-9fd1-5a213fa21c1e","cyfluthrine","P03BA01","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > pyréthrines","",""
"2cb107c7-4ccd-4ad1-970b-359b12064209","cyperméthrine","P03BA02","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > pyréthrines","",""
"53861d3e-0e9f-47d4-9913-d0a506545fdd","décaméthrine","P03BA03","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > pyréthrines","",""
"6b8c6a46-b0c8-4536-a24b-3749c1ba8301","tétraméthrine","P03BA04","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > pyréthrines","",""
"949051e1-a395-458c-b9f0-cd9238b97b55","diéthyltoluamide","P03BX01","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > autres insecticides et répulsifs","",""
"1b345f7b-eeaf-40e7-b192-4499bfd111ce","diméthylphtalate","P03BX02","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > autres insecticides et répulsifs","",""
"9afdf342-3ec0-4934-a731-df3e93598f73","dibutylphtalate","P03BX03","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > autres insecticides et répulsifs","",""
"c8914b13-6ddd-44da-ae7e-eaf69c277608","dibutylsuccinate","P03BX04","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > autres insecticides et répulsifs","",""
"7b988e93-e3d1-4701-9e19-2b76844bf91f","diméthylcarbate","P03BX05","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > autres insecticides et répulsifs","",""
"d0030215-67d4-454c-89dd-49f583ddad7d","étohexadiol","P03BX06","ectoparasiticides, scabicides, insecticides et répulsifs inclus > insecticides et répulsifs > autres insecticides et répulsifs","",""
"d22999b8-006d-499b-962e-133966118d50","cyclopentamine","R01AA02","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"9d4d1e05-1d19-4830-b968-2a74e7665898","éphédrine","R01AA03","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"2268c561-f951-428f-936f-4e40608c1617","phényléphrine","R01AA04","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"334ce5f6-359b-47be-ab6a-5513b2d81136","oxymétazoline","R01AA05","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"40abebc8-381d-4f99-adcc-cdf541035347","tétryzoline","R01AA06","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"4b51ed74-d9fc-4846-ab90-d7c0fa0156c0","xylométazoline","R01AA07","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"d1e5791c-84d3-46ce-a525-de7fe17e357f","naphazoline","R01AA08","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"31cb03c1-22ac-4243-b372-de2a557929af","tramazoline","R01AA09","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"c7241189-4d54-45b6-8e85-876b66563046","métizoline","R01AA10","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"3aae66e3-0b51-4e87-aabc-5b446bd89cf4","tuaminoheptane","R01AA11","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"81f109df-da10-4745-8dd7-3772a19266e0","fénoxazoline","R01AA12","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"bb2acfad-8dcc-4bdb-9ba6-8efed2cdf5f9","tymazoline","R01AA13","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"cd96e2df-f719-4c21-81ac-41a41ec947fa","épinéphrine","R01AA14","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"cbf6dfa5-874c-4fde-b6af-192a5e24fc70","indanazoline","R01AA15","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques non associés","",""
"22de8925-0359-4fb1-acf0-4f519c0b0123","phényléphrine","R01AB01","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques en association sauf aux corticoïdes","",""
"21769840-ed08-4ad2-85fb-6742f8f5157a","naphazoline","R01AB02","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques en association sauf aux corticoïdes","",""
"d7ee130a-af12-4072-9405-c6e55a0c070f","tétryzoline","R01AB03","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques en association sauf aux corticoïdes","",""
"3c107157-71a3-4aaf-8bc8-8979b06e8c3f","éphédrine","R01AB05","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques en association sauf aux corticoïdes","",""
"e7d619c3-d984-4b02-bb1b-cee776f591e9","xylométazoline","R01AB06","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques en association sauf aux corticoïdes","",""
"21510fa8-df62-40f1-a530-cfa2e8d35e48","oxymétazoline","R01AB07","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques en association sauf aux corticoïdes","",""
"41faa4ba-563a-4a8e-bf3c-0aefe4141a23","tuaminoheptane","R01AB08","préparations nasales > décongestionnants et autres préparations à usage topique > sympathomimétiques en association sauf aux corticoïdes","",""
"f3fef248-57c1-458c-b5e0-ab58bd4280d2","acide cromoglicique","R01AC01","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"8b39c51b-744d-4ff1-85f6-c6253a00ffeb","lévocabastine","R01AC02","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"4655f9f5-2a0a-4ef7-90d6-97570011fb5e","azélastine","R01AC03","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"29ffc072-f448-49e0-a844-0d86dfa08767","antazoline","R01AC04","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"34b60a0f-adce-40d3-93b2-41f35e5590cd","acide spaglumique","R01AC05","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"2c149354-08b0-461f-b088-f2149e079e96","thonzylamine","R01AC06","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"83093dbd-9fdd-4d68-acf3-0bbfca6c2602","nédocromil","R01AC07","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"1776d106-d65c-42ed-be26-0adc10c05dd0","olopatadine","R01AC08","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"0ff7c2b4-52da-477c-a352-b102a53a7cfc","acide cromoglicique en association","R01AC51","préparations nasales > décongestionnants et autres préparations à usage topique > anti-allergiques sauf corticoïdes","",""
"f48043b3-619b-4111-86be-b468a00c6b33","béclométasone","R01AD01","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"4bf4290e-85cb-4229-a417-a1236c0d5c9f","prednisolone","R01AD02","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"15af1050-9d47-4915-ac70-7d607d49b20a","dexaméthasone","R01AD03","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"04126b6b-5b6c-4978-849f-4c4f155af74a","flunisolide","R01AD04","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"40071252-0ad5-4e7e-9cf2-c5931631fda2","budésonide","R01AD05","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"8dba449f-b643-4c86-b609-e95b84c99668","bétaméthasone","R01AD06","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"c956f9ad-97b5-4a0a-9ef6-b2f882ac7d9d","tixocortol","R01AD07","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"22bd440b-8f4e-4dcf-9806-33f38b791245","fluticasone","R01AD08","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"67e7be9a-639d-4b80-9451-271b63094866","mométasone","R01AD09","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"13b97863-d627-4906-ad66-ea41f96c97a8","triamcinolone","R01AD11","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"6832ffda-16a1-417e-aa32-3f85a450ccfe","furoate de fluticasone","R01AD12","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"520b65d2-6cb1-4a5a-b3d3-b4bd5088d33e","ciclésonide","R01AD13","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"c0c9b57a-4357-46cc-a79a-739bf6f70d56","prednisolone en association","R01AD52","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"ff1dbbf8-c93d-42cf-bff0-53b3ca81b5f4","dexaméthasone en association","R01AD53","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"dbd65c61-7bee-4dff-9d98-807978fc64c1","tixocortol en association","R01AD57","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"49790839-c7f2-41df-9e60-1e4029810013","fluticasone en association","R01AD58","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"3c18a249-79ac-4a4c-b9cd-0275010969e6","mométasone en association","R01AD59","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"1bd4943e-df55-44c2-883b-2226cfec577f","hydrocortisone en association","R01AD60","préparations nasales > décongestionnants et autres préparations à usage topique > corticoïdes","",""
"cbc7d034-0785-46f2-a310-400b6796473f","thiocyanate d'hexamine calcique","R01AX01","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"772d1cbd-fea8-4d17-9ae8-0934ade6b36a","rétinol","R01AX02","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"3fc71851-c5cf-4a41-bfc0-39a0b707e070","bromure d'ipratropium","R01AX03","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"cc34deb4-a13f-4a2b-8cda-eaf075937de3","ritiométan","R01AX05","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"cc078c1f-6da9-404c-b8ca-b37174cf9314","mupirocine","R01AX06","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"76e029ee-af0f-454d-bd4a-9f9c691923a6","hexamidine","R01AX07","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"02dd0e05-0826-42da-95ab-3f41ed274781","framycétine","R01AX08","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"fce75562-963d-4dfd-a6e0-337ce9063e0d","acide hyaluronique","R01AX09","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"8bb1bfd4-435c-46b3-a95c-10abb8623198","divers (autres préparations nasales)","R01AX10","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"18d36074-6acd-4d89-a0d4-df5c75823867","associations (autres préparations nasales)","R01AX30","préparations nasales > décongestionnants et autres préparations à usage topique > autres préparations nasales","",""
"4df62445-44db-425c-91e3-9667ea3f9850","phénylpropanolamine","R01BA01","préparations nasales > décongestionnants à usage systémique > sympathomimétiques","",""
"07f434a2-c6ed-41d7-86e6-3d3480453b10","pseudoéphédrine","R01BA02","préparations nasales > décongestionnants à usage systémique > sympathomimétiques","",""
"99d28fb4-e4a5-459d-b878-9fde1038122e","phényléphrine","R01BA03","préparations nasales > décongestionnants à usage systémique > sympathomimétiques","",""
"7b46750d-4463-4e8f-965e-28c37eb70696","phénylpropanolamine en association","R01BA51","préparations nasales > décongestionnants à usage systémique > sympathomimétiques","",""
"2ccfd76f-e1ab-499d-b502-cea9312df318","pseudoéphédrine en association","R01BA52","préparations nasales > décongestionnants à usage systémique > sympathomimétiques","",""
"dbce28f4-916d-4c72-a24e-13be129282e5","phényléphrine en association","R01BA53","préparations nasales > décongestionnants à usage systémique > sympathomimétiques","",""
"f4f5f722-d715-4186-936f-708eecbb42ef","ambazone","R02AA01","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"db3f4cbb-66f7-4438-92a7-ad73eb56a004","déqualinium","R02AA02","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"6985a1d7-f273-429f-8d4b-8ff4ad793862","alcool dichlorobenzylique","R02AA03","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"8c4688be-e210-43a5-bfd5-c1de01dee757","chlorhexidine","R02AA05","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"6a624f81-656f-4642-ae99-e83fa9140ec3","benzéthonium","R02AA09","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"7fb721d7-5658-4e6e-a90a-e7f35ffd2998","myristyl-benzalkonium","R02AA10","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"48cb0156-56f7-4425-88c1-2bff94e8128c","chlorquinaldol","R02AA11","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"2f0e4f2e-4155-4700-9119-e07a6ab8bd80","hexylrésorcinol","R02AA12","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"7139d665-f91a-4e4b-a520-8c6dda2455bc","chlorure d'acriflavinium","R02AA13","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"02e27dff-5ee6-4be8-b628-2b1b075412c1","oxyquinoline","R02AA14","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"c0bb55f3-6379-416b-ba85-1475f1148164","povidone iodée","R02AA15","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"bb666608-aadb-44ed-84ca-c57c9501afb1","benzalkonium","R02AA16","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"777ce5cd-00c1-41c1-ab12-8fa69a52c3a6","cétrimonium","R02AA17","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"2108f122-859e-4c36-b6c3-d5b80bfeb46f","hexamidine","R02AA18","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"a3a876e1-24e1-423d-bc1d-648e4dd496d7","phénol","R02AA19","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"da3a5fab-5931-46ef-928f-72fd5093bf18","divers (antiseptiques)","R02AA20","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"3a2bb049-4279-42dd-85ab-c1b005c5b964","octénidine","R02AA21","préparations pour la gorge > préparations pour la gorge > antiseptiques","",""
"b06aeba2-1fef-47c3-b1ca-415912585c97","néomycine","R02AB01","préparations pour la gorge > préparations pour la gorge > antibiotiques","",""
"cb14b1f4-791e-40d1-b9b6-0428a631a073","tyrothricine","R02AB02","préparations pour la gorge > préparations pour la gorge > antibiotiques","",""
"08eeae57-9acf-4684-8ea2-bcd8ed149022","fusafungine","R02AB03","préparations pour la gorge > préparations pour la gorge > antibiotiques","",""
"1d11e77f-f1a4-4b35-86bb-43cb16a6d9c6","bacitracine","R02AB04","préparations pour la gorge > préparations pour la gorge > antibiotiques","",""
"605df168-e869-4b95-89fd-2d8a0e80501a","gramicidine","R02AB30","préparations pour la gorge > préparations pour la gorge > antibiotiques","",""
"3cd305df-ab68-468e-9f56-6db23b120e1c","benzocaïne","R02AD01","préparations pour la gorge > préparations pour la gorge > anesthésiques locaux","",""
"00beffb3-2e2a-4c38-9c01-bf0187bbc5d8","lidocaïne","R02AD02","préparations pour la gorge > préparations pour la gorge > anesthésiques locaux","",""
"01d458d3-d56f-43ca-a581-31fd68ff5043","cocaïne","R02AD03","préparations pour la gorge > préparations pour la gorge > anesthésiques locaux","",""
"df1a49c3-2924-4f3d-b742-8aa44ff98771","dyclonine","R02AD04","préparations pour la gorge > préparations pour la gorge > anesthésiques locaux","",""
"86d03bd8-cf81-4404-9ac8-927a35cb0f72","ambroxol","R02AD05","préparations pour la gorge > préparations pour la gorge > anesthésiques locaux","",""
"d19fbf8b-350f-4ddf-bdb2-17d344742b7f","flurbiprofène","R02AX01","préparations pour la gorge > préparations pour la gorge > autres préparations pour la gorge","",""
"72174d46-3681-4773-ad4d-5d660faa80c6","ibuprofène","R02AX02","préparations pour la gorge > préparations pour la gorge > autres préparations pour la gorge","",""
"6ab12bea-8d6a-4cc0-8fa2-1e86111e26fc","benzydamine","R02AX03","préparations pour la gorge > préparations pour la gorge > autres préparations pour la gorge","",""
"193bf4d9-8ecf-43cf-97cb-b26938ce0a99","épinéphrine","R03AA01","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes alpha et bêta-adrénergiques","",""
"d682a11f-bfe2-4888-be2c-f57d17fae783","isoprénaline","R03AB02","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes non sélectifs bêta-adrénergiques","",""
"540f40f9-28c3-43c2-8b7b-877742ff082c","orciprénaline","R03AB03","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes non sélectifs bêta-adrénergiques","",""
"fe5508da-6a63-4caa-a7d5-54cc27dd4c74","salbutamol","R03AC02","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"3ee214b5-39b1-4fed-b497-c3e47f5ae0c6","terbutaline","R03AC03","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"dc675b98-2090-4702-af84-a558d7da319f","fénotérol","R03AC04","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"793af960-fd93-462f-aa8b-42add92e8a5e","rimitérol","R03AC05","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"5bd9f387-cd13-47e4-afec-5ff9970edb5f","hexoprénaline","R03AC06","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"18689e24-0f53-4b4a-874b-7a02a8547376","isoétarine","R03AC07","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"9b5e5c5e-556f-4430-8661-d5315f16978b","pirbutérol","R03AC08","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"274d0eec-c1c0-428d-83e3-61cd73361ae7","trétoquinol","R03AC09","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"0effb4c1-2529-40a3-aea4-dcf8ee1fafde","carbutérol","R03AC10","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"4929b3ac-d3b0-48cf-abc3-2d769f8f4056","tulobutérol","R03AC11","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"c38ff480-ee6c-47d1-a1ec-07a25fb78e2a","salmétérol","R03AC12","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"341b56b2-4840-4333-93e9-92897a31188f","formotérol","R03AC13","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"14d4c7c2-696e-4ea8-b710-571b4d0ba380","clenbutérol","R03AC14","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"f88245dd-125d-4ee8-aea3-fb48d960010f","réprotérol","R03AC15","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"b12d0d69-f253-42dc-87f4-2cb429b88a5c","procatérol","R03AC16","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"f32776bc-336a-4e91-ba21-d065e4f2bdf0","bitoltérol","R03AC17","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"c373baf5-42e0-4ba3-82f3-1bee2600aee7","indacatérol","R03AC18","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"6b8bb489-edc4-4049-8cc6-f2f13120acf7","olodatérol","R03AC19","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > agonistes sélectifs bêta-2-adrénergiques","",""
"9250896f-74a8-4362-b3d8-03881ed5c480","épinéphrine et autres substances pour les maladies obstructives des voies respiratoires","R03AK01","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > adrénergiques en association avec des corticoïdes ou d'autres médicaments sauf anticholinergiques","",""
"bbbfa129-a04a-4b8a-8a93-18eb8096b601","isoprénaline et autres substances pour les maladies obstructives des voies respiratoires","R03AK02","médicaments pour les maladies obstructives des voies respiratoires > adrénergiques pour inhalation > adrénergiques en association avec des corticoïdes ou d'autres médicaments sauf anticholinergiques","",""
